"2013-05-11 0:26:6:0"	"@fvckyothoughts_"	0	"@CharlesTrippy Better to have depression once in a while than all at once! We love you Charles. You'll always have us there if you need us!"
"2013-05-11 0:26:6:0"	"@OnyiJudith"	1	"@Chatterstick that lil bitch cold"
"2013-05-11 0:26:6:0"	"@nunufitriiii"	1	"@ChildersRadio Digger (in Manila today). Brian Kelly's teams win the close ones (opposite of Weis and Ty) What do you think of Tar.Folsten?"
"2013-05-11 0:26:6:0"	"@Real_Liams_Gurl"	0	"@Chrissyshg I could have cos my BIL is my boss but cant be arsed doing anything not really into horses. Weather is cold as fuck here"
"2013-05-11 0:26:6:0"	"@Joints__"	1	"@ClubMuser I think he's the caveman, so he was not familiar with matt"
"2013-05-11 0:26:6:0"	"@PHSRWTP"	1	"@CottrellSAFC @Joecsmith11 donâ€™t think he can afford to stop making albumsâ€¦and thatâ€™s fine by me !"
"2013-05-11 0:26:6:0"	"@_MarsSmith"	1	"@CutThoatNo_R is that a game?"
"2013-05-11 0:26:6:0"	"@AdamMcNamara77"	0	"@DeclanDoyle6 Dublin match all over again fs"
"2013-05-11 0:26:6:0"	"@alonzo_pierce17"	0	"@Djokosoft 3rd yr in jan. we'll do C++ or C# next sem. a course called data structures"
"2013-05-11 0:26:6:0"	"@skyscrppers"	1	"@DocBrownstone is there a good time to call you at the restaurant tomorrow?"
"2013-05-11 0:26:6:0"	"@NishaNtheBrown"	1	"@Dolla_Bo_Gotti_ lmao et thing still needa happen wit you n old dude he ain no rookie nomo"
"2013-05-11 0:26:6:0"	"@DustinMaAss"	1	"@DominiqueDallas I think that's better than them not having their reads on and you knowing that they read it."
"2013-05-11 0:26:6:0"	"@apellis72"	1	"@DrKMcK probably more I think!"
"2013-05-11 0:26:6:0"	"@hallepotoczak"	1	"@ElusiveAuthor He asked where I am. He was about to let his anger out, I think. I hung up, though."
"2013-05-11 0:26:6:0"	"@esko_x3"	0	"@EvanBasting yeah im not about the starving life! food=my best friend! its been there for me through everything!"
"2013-05-11 0:26:6:0"	"@alex_ioana16"	1	"@EvilRegal18 * disappears her again* no bye"
"2013-05-11 0:26:6:0"	"@sabbarsky"	1	"@Finlay_Simpson come here and i'll feed you, i have an endless amount of food in my cupboards that i just stare at #weirdappetite"
"2013-05-11 0:26:6:0"	"@SamueltjE"	0	"@Forever29plus1 I think it was about this stage of the game that I got knocked out last year, so ya I'm playing it safe."
"2013-05-11 0:26:6:0"	"@vivalachelley"	1	"@Fuckthephillies I dont think its fair to draw that conclusion as of today."
"2013-05-11 0:26:6:0"	"@jaymeboo28"	1	"@GabRoth_ email me the summer video so I can go to sleep with a smile on my face"
"2013-05-11 0:26:6:0"	"@kwane215"	1	"@Gager09 haha I was out there today and it was cold"
"2013-05-11 0:26:6:0"	"@tayshelt_11"	0	"@GarrettKrebs being honest here... Unless he plays amazing and wins the LSU and MISSOURI game then he most likely won't win it"
"2013-05-11 0:26:6:0"	"@KyleTRrideout"	0	"@GlenAllenWalken Funny, I thought the Republican Main Street Partnership was the group that DIDN'T demagogue and lie about social issues."
"2013-05-11 0:26:7:0"	"@coopsgray"	1	"@Grandglam Same here.  Work is extra crazy right now.  Glad you've been getting to work a lot though."
"2013-05-11 0:26:7:0"	"@stefunny_m"	1	"@GrubbyPossum the god of mischief didn't want a big ceremony after his death just a loki funeral"
"2013-05-11 0:26:7:0"	"@MrCavalier34"	1	"@Guys_Codes: You'll be surprised how much more enjoyable life is when you just don't give a shit what people think about you."
"2013-05-11 0:26:7:0"	"@gracewebbx"	1	"@HailKD OMG YOURE KHADIKAT AGAIN"
"2013-05-11 0:26:7:0"	"@DrikaTheWriter"	0	"@HateLoveWar @Jyssa144 @HazardXBL I ain't scared of death, I know where I'm goin when I die"
"2013-05-11 0:26:7:0"	"@LisaRawlins"	0	"@HelloIts_Emma art of the heart"
"2013-05-11 0:26:7:0"	"@Soy_No_Sauce"	0	"@HenryBaines @bureboy im game"
"2013-05-11 0:26:7:0"	"@seductive57"	1	"@Hensaha ...and that's code fooooor? ;)"
"2013-05-11 0:26:7:0"	"@svgillespie3"	1	"@Iam_Found because I am funny!"
"2013-05-11 0:26:7:0"	"@babbbyyguuuh"	1	"@ImSoRaw_617 it's not that serious the smoke went up his sleeve & went away...lol that's why I find it cool not ' funny '"
"2013-05-11 0:26:7:0"	"@dellisola83"	1	"@JRD166 @aimeeperriam @JaySimms91 hahaha I think the neighbours heard us laughing at that"
"2013-05-11 0:26:7:0"	"@BrookeKeeton15"	1	"@JamesAnfield ah ok sound.  I'll try book myself on same one and we can make the trainer cry"
"2013-05-11 0:26:7:0"	"@fabvion"	1	"@JamieSnailham I think 2 of them were from the uk and 2 American."
"2013-05-11 0:26:7:0"	"@KevinClamato"	0	"@Jaylangton97 never going to look at my christmas tree the same again!"
"2013-05-11 0:26:7:0"	"@Ajledford53"	0	"@JessieBTyson its okay, we're all entitled to our opinion. Its 12:25am here, just switched off my laptop and heading to bed. Goodnight."
"2013-05-11 0:26:7:0"	"@ur_ahole"	1	"@Jessrocks10 oh lol like Drake or something I think"
"2013-05-11 0:26:7:0"	"@Fire_n_Weiss"	1	"@JockGodwin happy birthday buddy"
"2013-05-11 0:26:7:0"	"@ladyfeatherss"	0	"@JoeNicolace is too funny right now hahahahaha"
"2013-05-11 0:26:7:0"	"@Fantabulous_1D"	1	"@Joey7Barton completely agree with the bit on Joe Hart, confidence is a massive part, having quality without confidence you become useless"
"2013-05-11 0:26:7:0"	"@christin_harms"	1	"@JoseGuapo x Fuck the rap game get me hyped af"
"2013-05-11 0:26:7:0"	"@frickyouhoran"	1	"@Joshfarro87 I still think about you every single day, you'll always be one of my idols cause your music changed my life, thank you!"
"2013-05-11 0:26:7:0"	"@CameronGuyer"	1	"@JulieB_LFC I think he's very much on his own now, cos everyone seems to know he was involved somehow"
"2013-05-11 0:26:7:0"	"@starlustzayn"	1	"@KFLO7 I just heard it for the first time today driving home! Absolutely love it! ðŸŽ¶ðŸ‘�?"
"2013-05-11 0:26:7:0"	"@Sholom_"	0	"@KaiHaase your momma so old her breast milk is powder"
"2013-05-11 0:26:7:0"	"@TrickyT15"	0	"@Kamryn_Noelle what did y'all do? I didn't get to go because I didn't have the paper work"
"2013-05-11 0:26:7:0"	"@_valeriaaax3_"	1	"@KatBellaa_ it's too cold outside ill just see you tomorrow brother"
"2013-05-11 0:26:7:0"	"@sparklarry13"	0	"@Kay_Lee_Ray2013 I think I can pass all my classes! Well maybe haha"
"2013-05-11 0:26:7:0"	"@ana_409"	1	"@KaylaGarrett6 then got declined bc I go to school full time. It's ridiculous."
"2013-05-11 0:26:7:0"	"@xojeennaaa"	1	"@Kaylee_Coach are you gonna wear your swim cap again? ðŸ˜š"
"2013-05-11 0:26:7:0"	"@drchef89"	0	"@KeatonsBodyyy Happy Birthday!!"
"2013-05-11 0:26:7:0"	"@moonda360"	1	"@KevinWhitcanack I already read the book I know what happens"
"2013-05-11 0:26:7:0"	"@wolfmenty"	1	"@KingRoc_xD  I ain't trying think of that lol"
"2013-05-11 0:26:7:0"	"@em12296"	1	"@KinseyRadloff @caitlinnnn_b @HannahMLenhart @caseyengleson I'll let your mom borrow my statement necklace as a trade ðŸ˜�?"
"2013-05-11 0:26:7:0"	"@Biancaaah_"	0	"@Kirito_SAOsolo1 @ryogasn @PoisonPins //I think you mean its the most awkward moment for any parent. XD"
"2013-05-11 0:26:7:0"	"@wingobrooke"	1	"@Knight_Francis just got my ARC for #Lasttorise super jazzed to start reading.  I loved the last book in the series."
"2013-05-11 0:26:7:0"	"@sarwal1985"	0	"@KrissKimberly Lol! Thanks tho. Would LOVE to see your work. I love art. @Clayland77"
"2013-05-11 0:26:7:0"	"@CapitalFun1"	0	"@KrystalMichele_ a lot of private work, but like this shit we had to turn in, and we have 2 things for hw"
"2013-05-11 0:26:7:0"	"@YupThats_rich"	1	"@KurtCobainster My connection isn't letting me. I'll do it when I'm home."
"2013-05-11 0:26:7:0"	"@JBMac88"	1	"@LadySexDreams Yummy :p i loooove cookies ^^ i have the double chocolate ones :D im watching a funny muslim comedy program on tv lol : ) xox"
"2013-05-11 0:26:7:0"	"@shaleenziriax"	0	"@LaurenB18xox there's something dodgy going on. Think Janine has told a few fibs. Shock. ðŸ�?�?"
"2013-05-11 0:26:7:0"	"@KhairiGrimmie"	1	"@LaurenBurden1 Speaking of nightmares, text me back so I can go to bed👌�?��?"
"2013-05-11 0:26:7:0"	"@MissssMoss"	1	"@LeBatardShow I have 5 min before I get home, please rapid fire what happened off air"
"2013-05-11 0:26:8:0"	"@__Shannanigans"	1	"@Luke5SOS   âœ¨ðŸŒºâœ¨   I'M PROUD OF YOU, YOU MAKE MY SMILE EVERYDAY BUT IF YOU FOLLOW YOU MAKE ME THE HAPPIEST EVER I LOVE YOU    âœ¨ðŸŒºâœ¨  X252"
"2013-05-11 0:26:8:0"	"@JustMahat"	1	"@MCRT2 same its the pain i hate the most."
"2013-05-11 0:26:8:0"	"@Fresh9058"	1	"@ManishaMKC lol not that funny lets be honest."
"2013-05-11 0:26:8:0"	"@elisehomie"	1	"@Marisol_Daddy: Throwing a crazy ass birthday bash for mines & minerva birthday î€¢îŒ’whennn"
"2013-05-11 0:26:8:0"	"@AmarATWA"	0	"@MarkMaddenX you think they have enough depth in the bullpen to let him go? Serious question"
"2013-05-11 0:26:8:0"	"@connerbokman16"	1	"@MaryQVC ur mom is the best..she cooks she sews, she raised a wonderful young lady like you and she married a soldier. Life is grand. *)"
"2013-05-11 0:26:8:0"	"@Fionaaaa___"	0	"@MattRichardson3 i love u xxx i think ur soo good for the xtra factor and im an olly fan so yano but yh i love u <3 xxx"
"2013-05-11 0:26:8:0"	"@__FrenchKisses"	1	"@MatthewMagic_Ho: Going to do sit ups and work out soo I don't cramp up! @Laurenita17 lolol, OMG stop."
"2013-05-11 0:26:8:0"	"@upayr"	0	"@MatthewMagliocc I don't think so lol"
"2013-05-11 0:26:8:0"	"@vivianah96"	1	"@MayorWatch took the #Dangleway on a sunny day a few months ago. From nowhere to nowhere #whatweretheythinking"
"2013-05-11 0:26:8:0"	"@Ridhoncom"	1	"@MegESullivan Ah the pre-title sequence of Diamonds Are Forever...Connery was looking old."
"2013-05-11 0:26:8:0"	"@alakazamjackass"	0	"@MieleUSA Anyone who owns Miele products knows that things will always work out. Miele product line is tops! #ImmerBesser"
"2013-05-11 0:26:8:0"	"@Chrondogg"	1	"@MinnesotaBurns Going to the game tomorrow night? Should be fun"
"2013-05-11 0:26:8:0"	"@xstyIes"	1	"@MissSianM Far worse is cracking an egg straight into your cake mix, to find it's rotten and all your ingredients ruined. #ConfuciousSay"
"2013-05-11 0:26:8:0"	"@santoele143"	0	"@MsSaoirseKirby fairly cold out isn't it ... like the air .. Is kinda cold ... and it's cold and stuff"
"2013-05-11 0:26:8:0"	"@WeHere__"	0	"@Nabaldo_94 ooh thats so cool so in 14 days It would be your Islamic birthday!"
"2013-05-11 0:26:8:0"	"@cristafaith33"	1	"@Nansyxj3kxella hahah I can't remember which ones I gave you. When I come back to town eventually I'll drop by for a surprise ;)"
"2013-05-11 0:26:8:0"	"@TheRealestHD3"	0	"@NewEraValennn hell na. I slaved today lol"
"2013-05-11 0:26:8:0"	"@TheRiderman63"	1	"@NickConsolo26 happy birthday!"
"2013-05-11 0:26:8:0"	"@_DamnSammm"	1	"@Olu2kA came home late last tuesday man lol"
"2013-05-11 0:26:8:0"	"@ayoo_blovee"	1	"@OverloadMusic I know, I just got home and it's freezing"
"2013-05-11 0:26:8:0"	"@Marilyn_Delgado"	0	"@PDTalkinTech @NeilThomas0 @redbullcat @Digixav @TheTekGuy One day it will. I just have no time with school and stuff."
"2013-05-11 0:26:8:0"	"@PeaceHopeAutism"	1	"@PeaceKelci1 yes!!! Maybe your phone will not be stupid and work.... Lol"
"2013-05-11 0:26:8:0"	"@AshtonsDaCraic_"	0	"@PsychedelicBih ze krab that can only use the car for school"
"2013-05-11 0:26:8:0"	"@TahaP95"	1	"@QueenWorldStar u r confused u think any1 believes ur bshit bowt bein pimped ur story changes everyday u a fantasist u was jus a wild yungun"
"2013-05-11 0:26:8:0"	"@water_melon4L"	1	"@RWW @googleglass 'Be a U.S. resident' ... Google excludes the global creativity."
"2013-05-11 0:26:8:0"	"@Jshuu"	0	"@Randeezy_8 @diegorush10 lol to the indoor game ahah"
"2013-05-11 0:26:8:0"	"@__hellokiara"	1	"@Raz_Iglesias oh i didnt went tewday again i sick :/"
"2013-05-11 0:26:8:0"	"@BadGC12"	0	"@RdownerRyan :) it's the best!...I think I might watch it tonight XD"
"2013-05-11 0:26:8:0"	"@MadeLiaa_"	1	"@RealistIshEver yea I'm sick!"
"2013-05-11 0:26:8:0"	"@cmusician"	0	"@Rivermansky63 @sarahkendzior I'm starting to think liberal doesn't mean what I think it means."
"2013-05-11 0:26:8:0"	"@lilfuzz720"	0	"@RobBurnsIV Could have not been in game shape too."
"2013-05-11 0:26:8:0"	"@GUNNYG2002"	0	"@RobinWalters13 you want to go to the OU vs OC basketball game? Lol"
"2013-05-11 0:26:8:0"	"@TeenProphecy"	0	"@SKRILLAUDIA Happy Birthday ya:) wish u all the best and GBU"
"2013-05-11 0:26:8:0"	"@SoapsOnRopes"	1	"@SamBebout Study,Study,Study, Eat, Study, School"
"2013-05-11 0:26:8:0"	"@__iLoveRihanna"	0	"@SamClancyy i think mine is haunted il swap!"
"2013-05-11 0:26:8:0"	"@DillonHerb"	1	"@Sammy_xo18: Lol these girls figure cause they bf going the school or whatever they gotta act like they care so much about the sport.THIS!"
"2013-05-11 0:26:8:0"	"@jgrn16"	0	"@SayWithBrownies It was indeed. Supposed to be starting my diet again tomorrow but might have to wait until the tarts all eaten up!"
"2013-05-11 0:26:8:0"	"@mR_Get_Rich"	1	"@SenTedCruz @BarackObama You silly Canuck, you, all of America is denied health care because of GOP politics."
"2013-05-11 0:26:8:0"	"@caroshina"	1	"@Sgibson14 I think u for get that we are a us  Phil does not want a big dog"
"2013-05-11 0:26:8:0"	"@IAdore_LipGloss"	1	"@ShadsLovesFood Lol you are funny."
"2013-05-11 0:26:9:0"	"@haay_shetatted"	0	"@ShaiFenwick has that body in her avi 😩😩😩 share"
"2013-05-11 0:26:9:0"	"@Laurenita17"	1	"@ShamaJunejo thats why i said Pakistani's are lucky. I'm on vacations here n there was no WiFi at home i went 2 PTCL and got my WiFi In Hand"
"2013-05-11 0:26:9:0"	"@edwineee_rockss"	1	"@SharksShorty13 it was an awesome experience to work with @KevinDemers32 and his crew for this project! I am very honoured to be involved!"
"2013-05-11 0:26:9:0"	"@Danner__shayy"	1	"@ShaunDignan suppose, I'd hate to loose all my pics, think that's the only reason I've never got rid of it lol. Xxxx"
"2013-05-11 0:26:9:0"	"@MyNameKayla"	0	"@ShaunMDavis1 @bestof1000 AA: See I told you FSU could give Bama a game!"
"2013-05-11 0:26:9:0"	"@DenisGorman"	1	"@Sheila413Sheila hey sis :) I'm back home now! How are you?"
"2013-05-11 0:26:9:0"	"@ehdrb011680"	0	"@Sorrell7 but her friend got the nice body"
"2013-05-11 0:26:9:0"	"@AalixTheGreat"	1	"@Sporting_Genius @Maradona_AVFC10 @Dips_avfc exactly and expectancy fans pay Â£35 and think they should see one touch barca style football"
"2013-05-11 0:26:9:0"	"@Princess_melaaa"	0	"@StephenMurphyyy what ya think?"
"2013-05-11 0:26:9:0"	"@MattYoungJr"	0	"@THGPrblms I think I forgot how to breathe..."
"2013-05-11 0:26:9:0"	"@SqueezeMyArss"	0	"@TattKid @CiaranXCVI i have Elliot Barret in my form, i think my life is in danger more then yours"
"2013-05-11 0:26:9:0"	"@Dr_Zoidberg311"	0	"@The8bitlife Yeah. Not a single launch game I'm all that interested in."
"2013-05-11 0:26:9:0"	"@estefany228"	1	"@TheOnlyReed you taking me out for my birthday or nah"
"2013-05-11 0:26:9:0"	"@JenParadiso"	0	"@TheStaceyHarris @jenniferdonogh I'm trying to decide if I want to upgrade to the 5C or 5S. With my trade in, the 5C will be free..."
"2013-05-11 0:26:9:0"	"@_skyleryeoman"	0	"@TheWeeknddddd: She'll cry, and get over it, She'll hate you, and then love you again, But one day she'll leave.. and she won't come back."
"2013-05-11 0:26:9:0"	"@CollinAderms"	0	"@ThefishK I know right!! I love her cuz she's old and old people are always so nice! Haha"
"2013-05-11 0:26:9:0"	"@Rafter1957"	0	"@Tinkkkk_ no school tues & wed"
"2013-05-11 0:26:9:0"	"@Alisha_Meehan"	1	"@TommyGunMMA oh sick. Where's that going to be"
"2013-05-11 0:26:9:0"	"@YogiKnowsBest"	0	"@Traphik: I used to work with a dude at Footlocker that would put his number in the show box after selling to a cute girl lol pretty smart"
"2013-05-11 0:26:9:0"	"@_1Emiilyy_"	0	"@TsubakiBlossom Alrighty. Also, I'll likely post my character sheet later today. Need to add finishing touches & talk to Mark about my Code."
"2013-05-11 0:26:9:0"	"@_ditzyDOLL"	0	"@TwoPoundPunt @bettingjunkie1 @daiowen26 @Footy_Tipster @Prebzyeah @CoolRunnings93 @JordanBrown24 FT you go up top next game if Rata is off"
"2013-05-11 0:26:9:0"	"@omg_itsdarrie"	0	"@VEVO HURRY THE FUCK UP I THOUGHT I WOULD KNOW IF WE BROKE THE RECORD OR NOT ONCE I GOT HOME FROM SCHOOL BUT LOOK AT ME WAITING YOU CUNT"
"2013-05-11 0:26:9:0"	"@critchloww"	0	"@Vixen1820 get enraged at international politics! FUME MY BEAUTIES!"
"2013-05-11 0:26:9:0"	"@SkyWright_"	1	"@WendyDavisTexas You are gonna lose BIG! Funny. Texans HATE YOU."
"2013-05-11 0:26:9:0"	"@bearfanvic"	0	"@WillGrahamRP {Hannibal smiled softly and beautifully again as he was pulled into his man's warmth while their lips teased together.}"
"2013-05-11 0:26:9:0"	"@_laraaa_99"	0	"@Z_______o what application and just got in bed"
"2013-05-11 0:26:9:0"	"@meganparrish3"	1	"@Zainab500 Before the clock strikes twelve let me take the opportunity to let you know that you have grown a year more... Happy birthday?"
"2013-05-11 0:26:9:0"	"@DanielleC_1D"	0	"@Zigga__ I hate the cold too lol and my day was ok went to New York earlier did some shopping. Why your hands cold outside a lot today?"
"2013-05-11 0:26:9:0"	"@SamHagensick"	1	"@_Aaron_Walsh_ they're home and all :)"
"2013-05-11 0:26:9:0"	"@Xtina_Karsos"	0	"@_Amanda_Rose__: @Dillon_Groom: @_Amanda_Rose__ @CieraShanai  she fuckin crazy lol' lmfaoo that was funny'dillon was emberrassed as'f"
"2013-05-11 0:26:9:0"	"@gwangjuprince"	1	"@__Rynn @sinead_lune @LaeticiaLamothe @shaniaa16 if its not freezing cold and idoesnt take 20 min then ya im downðŸ™‹"
"2013-05-11 0:26:9:0"	"@ItsMrCortes"	1	"@__SadieRow *their food comes, thanks the waitress and starts eating*"
"2013-05-11 0:26:9:0"	"@SethBernstein67"	0	"@_invxsxble_: I make friends and then they realise how fat n weird I am then they never speak to me again ðŸ˜­"
"2013-05-11 0:26:9:0"	"@smileybaby_"	0	"@_nadiiiine i'm still in grade 10 math LOL. i'm in college so i don't even get an 8th of that and still not pull myself into doing anything"
"2013-05-11 0:26:9:0"	"@Big_Poppa_Brown"	0	"@aKxKarmaX hey you ever got a chance to work on that logo?"
"2013-05-11 0:26:9:0"	"@TeamFollowLexie"	0	"@aamazing_grace HE ONLY STAYED AR MY SCHOOL FOR TWO YEARS ðŸ˜‚"
"2013-05-11 0:26:9:0"	"@ChelseaWayx3"	0	"@abbysfreckles guuuuurl you got that super fine vogue body everyone wishes they had!"
"2013-05-11 0:26:9:0"	"@jeisrael"	1	"@aburket41 @DoloDouble0 look under my bed I should have a few decent girls under there"
"2013-05-11 0:26:9:0"	"@ziam_paynemalik"	1	"@abwil Have you ever seen a game live? It's amazing"
"2013-05-11 0:26:9:0"	"@Dubbya789"	0	"@adnamagrace Aha but. Really what do you want for your 18th birthday?"
"2013-05-11 0:26:10:0"	"@PhillyBBPArmy"	0	"@aliceeeyounggg it's alright thank you! Just drags 😴, are you back at work yet? Xxx"
"2013-05-11 0:26:10:0"	"@WoollacottAllie"	1	"@alimarie2317 to much work thoughðŸ˜•"
"2013-05-11 0:26:10:0"	"@aleisha_dera"	1	"@amazingcarla lol serious? That's funny I might transfer and graduate from Atrsico next semester!"
"2013-05-11 0:26:10:0"	"@nongweinan"	1	"@amo_mi_perra you did yo math?"
